(Do Not Modify) City,(Do Not Modify) Row Checksum,(Do Not Modify) Modified On,Name,Province,Created On
e851df2f-dca5-e611-80bb-00155d64ab22,OgOJB7T0IEyJ83OYig7XSW2fpD4dbLoj2zF/jdSv9LtQE2gWGSfDgo/+OsqowP8n8GL9/6niKJ1LGKVyB30W3w==,2017-09-14 20:09,Rainbow City,Alabama,2017-09-14 14:09
d454df2f-dca5-e611-80bb-00155d64ab22,6LteRRCMjO7LsthSjeCJOPHpq5smViGqr8lNXrM2C1b5r81d83gxjqHngoyElwgd/bU3JdoJIj0EA6eg274hOw==,2017-09-14 20:11,Rainbow Lake,Alberta,2017-09-14 14:11
28c1ef31-dea5-e611-80bb-00155d64ab22,AVi7492lbQa0HtjO9wtw2EgLYln7+srz1w9Z36xaBwvyASbUlh4ae64U5lZndRVe4TAZBRrgd7S0ielUiTGf+w==,2017-09-14 21:23,Rainelle,West Virginia,2017-09-14 15:23
7b68ac41-dca5-e611-80bb-00155d64ab22,wNLvzZmXxXqXZLPIh+iiz55tyvFx+2Tnl0TN+zV0iY3Hn3gi402FKH48guCrEnA2hkrPhl3jRjAfwGiUtUpPcA==,2017-09-14 21:15,Rainier,Washington,2017-09-14 14:59
ea51df2f-dca5-e611-80bb-00155d64ab22,kxxhviozknVVRbx9DaKp+8h2TOpcAfGDl52ybCnqa+g9vaKAHoydN12e9zuK5JylAobZd+gf69yBQgs4Uk1XFQ==,2017-09-14 21:21,Rainsville,New Mexico,2017-09-14 14:09
0ae12036-dca5-e611-80bb-00155d64ab22,pwiXyq4+8A+MSd4a1JFc/9sm0C4lbVfI80W79QryFhx7OIApvkHgEqYIkWDhwfBdIK9Vd/tmWwilw0eBKVEJtw==,2017-09-14 20:27,Rake,Iowa,2017-09-14 14:27
5c75df2f-dca5-e611-80bb-00155d64ab22,jded/Jl4aQoYH8mtPMJaLed/NGmV6lvrgL9uKnooirWHYKPQr2fvtyFIojN2a5tSh/FwEuZ2nb7lSuBtxiZJJA==,2017-09-14 20:48,Raleigh,North Carolina,2017-09-14 14:23
6cf98b46-dca5-e611-80bb-00155d64ab22,ZfUVz3Z3tuBwRBqj6MhINiDgFv0AURoY6a4LzEaqUw7941XLky6ihNAPPoNgWBbChDK0qnmARAyBkuG3phdjJg==,2017-09-14 21:10,Ralls,Texas,2017-09-14 15:10
ec51df2f-dca5-e611-80bb-00155d64ab22,XuZw43K0sydWQfmrOiKCJmeerIxEpKnTJQ9IK00HR0rhykueYdkhuQ8/kGrRI6IHA19jcXA7LKV73nX3HsbinQ==,2017-09-14 20:09,Ralph,Alabama,2017-09-14 14:09
d654df2f-dca5-e611-80bb-00155d64ab22,Jpk9VbpadIx/cpgvLUwex1gmzQReRKBezFGlebPvgZj7XcVBi1nFCu7kOr2VeKAn5W8QQ0bVjdoeRjGEftAf0g==,2017-09-14 20:11,Ralston,Alberta,2017-09-14 14:11
eb65ac41-dca5-e611-80bb-00155d64ab22,kkLVQ2UqmFPqBg03Furr6q3uuQCWsDxXqMzxHx14CTZ0yf++O87G7sqA6wf2NqCGQaPwzKDeALdZt6bLXqxfpw==,2017-09-14 20:58,Rama,Ontario,2017-09-14 14:58
1e64df2f-dca5-e611-80bb-00155d64ab22,c+mAV+Ivr8G/674xRRiIDKvCe8SIqoysrHDOFVOHcxpTfFfd9U/BzvmmlgH/mc4IMgq4oTfB69827CNgVP6/aQ==,2017-09-14 21:21,Ramah,New Mexico,2017-09-14 14:16
ee51df2f-dca5-e611-80bb-00155d64ab22,y9IZWgHvRJXfSXG2fS1w8miF4ih4bExSFzYvJp67fRGbq95hFrpmLEplFiACtnMgu9JskDQc4ukgvNPkpHjO7A==,2017-09-14 21:08,Ramer,Tennessee,2017-09-14 14:09
4d70ac41-dca5-e611-80bb-00155d64ab22,gdhRnj+uAc7hsuDJI8TY8aWK7mUky9w0ZcAagsrFRZNjO9tdcrcbbT+O7dSwyQ4W4exjuAQwIWEZmdWnMImvow==,2017-09-14 21:03,Ramey,Pennsylvania,2017-09-14 15:03
5a60df2f-dca5-e611-80bb-00155d64ab22,5cCDyfbQ6dpfECee+dSu8v0YRzrYsT0kvS2RJMFAraYsNu0A+vq9NMA1tGeUinLoQ5gwsg32V4c2Bf5EMxGwEA==,2017-09-14 21:07,Ramona,South Dakota,2017-09-14 14:15
9a37203b-dca5-e611-80bb-00155d64ab22,iFySnwBarQd1nhD7MecPFk2SFS3TlNWZYta1XkpjMrkMxSS0RpMYl9H+Xqv9+o3ySnQKxZCfsqoQ/cNxvg6f1A==,2017-09-14 20:40,Ramsay,Montana,2017-09-14 14:40
924f203b-dca5-e611-80bb-00155d64ab22,Fd2JJfTmcH09iFB9bSHvErQsLmM0hQLQuBOE5BSDet0b/hRkOIHFBSExk9ObL9zbfx119wtSRea9KzfW43Qp4Q==,2017-09-14 20:49,Ramseur,North Carolina,2017-09-14 14:49
5e75df2f-dca5-e611-80bb-00155d64ab22,+kRUQWDJqiOo+GuBFs5KPjuX/J1GVTL0mYtkABOnxsASJ8EhoEq+OFvOEsA0qKofL1UdtgbFzUl+Rdpwqw6R4w==,2017-09-14 20:44,Ramsey,New Jersey,2017-09-14 14:23
880d8c46-dca5-e611-80bb-00155d64ab22,NeGT1034CwhUvh3r18oqFeXbeufaEXfnyeeLyB9PBQ+/uZymHNVDhnaLNgc8fbsUCB+uEdzAfmfaIyyMjaNWCg==,2017-09-14 21:17,Ranchester,Wyoming,2017-09-14 15:17
5c60df2f-dca5-e611-80bb-00155d64ab22,xtNWnt0+pAA6oJzdxpHPe1FlTMrgQhyS3S0NtiBNQC1mzbN28MFg+X1kCSF6+ZVLkshT7fff6GMbFQUxzasTag==,2017-09-14 20:15,Rancho Cordova,California,2017-09-14 14:15
5e60df2f-dca5-e611-80bb-00155d64ab22,IjAvFYnTH/gnxq+q4T2cFEvyf+VzXWL+gcZ4A7t6eFaztuHoFBBAuKLPIYVyxY+VFCV1eVLmYbaQX95/Bbh4Mw==,2017-09-14 20:15,Rancho Cucamonga,California,2017-09-14 14:15
6060df2f-dca5-e611-80bb-00155d64ab22,7d7Hu7QQgThy38q6apqfdFHERA3gAd2RuP4D2hI+3q+dLTT9CQOU1wIVGe0cfY6tU+xIgICKX5pI3WRmt3tTEQ==,2017-09-14 20:15,Rancho Mirage,California,2017-09-14 14:15
6260df2f-dca5-e611-80bb-00155d64ab22,V6+z0jgyySwAmku9E94mGATHN55DmL/ZCTw+qddziWqpBSzmKIkmhLn+ZfPKxuLTFWrrPbAsZMSlZ5F0rTvlyw==,2017-09-14 20:15,Rancho Palos Verdes,California,2017-09-14 14:15
6460df2f-dca5-e611-80bb-00155d64ab22,rL/gnWJegsUGrI/ZLFXheBsEalj64ApnX3vprIWcQ/8eAuOesO3JC9qMQenavkU/rop8r8d9mh5BCTYU/cI9+Q==,2017-09-14 20:15,Rancho Santa Fe,California,2017-09-14 14:15
6660df2f-dca5-e611-80bb-00155d64ab22,5go2iCderAEQJsv1r+nQoktZ7jJqXEds1V0jTI6XD/1UEwArSh3Op6bcE4LsPz714L7hB41yzdBMI4nBdEEoyA==,2017-09-14 20:15,Rancho Santa Margarita,California,2017-09-14 14:15
9a40f82b-dea5-e611-80bb-00155d64ab22,UUHGIUTS3MPR2X7w5lFWa7BIcIuaNBIpjq7X67wVrPWl3NDgpSl1z/tXOArrX74d9KpAL65uP2p/wX0PIi/cyw==,2017-09-14 21:21,Ranchos de Taos,New Mexico,2017-09-14 15:21
e6fd2036-dca5-e611-80bb-00155d64ab22,PHvli+2gzkLBm5h6Zwy9Cpq+8R4MzHOjdHFEbWepv9Rsas7V3y1r2tK3VTn3HYluUTkF1BCE0dFbs6A7qrd9oA==,2017-09-14 20:38,Randall,Minnesota,2017-09-14 14:38
c0f02036-dca5-e611-80bb-00155d64ab22,weI0YOZKqlbOvzgFDyvt4fUpXr4s1dbi2cuceysUWvU1m/rdNm9GBFLtan88RO7c/yTQIwDb5WubaFDJiZBDkg==,2017-09-14 20:33,Randallstown,Maryland,2017-09-14 14:33
38048c46-dca5-e611-80bb-00155d64ab22,mqhPB0OqBtwB/Tt6FSEW7qAIXkrCpEzjlPKaS/LwftrVf+yEY8npXhtHdX6dj5T7SPcd4/HpXY+CiVDnyQQkWg==,2017-09-14 21:16,Randle,Washington,2017-09-14 15:16
944f203b-dca5-e611-80bb-00155d64ab22,bv2CjpwdtsyCdHziQNaTWdAjgWJd8eEOlN5UuwJTUAIhmPdWx6Bk4W+H0eYW7IcuUFuazuydNFYncZ6kS81VfA==,2017-09-14 20:49,Randleman,North Carolina,2017-09-14 14:49
8961ac41-dca5-e611-80bb-00155d64ab22,5lTng+6b1vzAM3/1+csA5qHRDmoY1UGpIKVgem6uwOQvh2SzKRYWTRyjeMnr77dZQR6bnU1C4diFed3uK/ssZg==,2017-09-14 20:56,Randlett,Oklahoma,2017-09-14 14:56
d0e42036-dca5-e611-80bb-00155d64ab22,uEVS9i3Cyi+74wGLiuJOmO5YBqbIzn89YIsQb3IeBZYcgG5ImXft2zmarmiY99q1HTB+zdvx4OADCqX5TQv7uw==,2017-09-14 21:22,Randolph,Vermont,2017-09-14 14:28
feb6ef31-dea5-e611-80bb-00155d64ab22,co2TiRSsLkhPRpBrdmu3tchxYCKdZd8bK/ATtm0h9HpQRo5piDHsIXn7BdlVReXOZ6nmmlY6ZHm42NErTcBsqQ==,2017-09-14 21:22,Randolph Center,Vermont,2017-09-14 15:22
d440203b-dca5-e611-80bb-00155d64ab22,o/dtjmgogKjcIR5Djq7KzpcuyB0fQUpKOi5ZplVrfzBI4TYIU1g6vQVxjnbKsSg8QcMRnoLRAtGZ4nl3zGztMQ==,2017-09-14 20:43,Randolph Township,New Jersey,2017-09-14 14:43
e60b8c46-dca5-e611-80bb-00155d64ab22,k9nI5jTkDZbtYzit8vkS71KuJS3MgUmoMun0FHo01QruZxLKEL+pMp/UPOVAsOBpFhR0Jpty/uOUKUSYMFvvSA==,2017-09-14 21:16,Random Lake,Wisconsin,2017-09-14 15:16
58ed2036-dca5-e611-80bb-00155d64ab22,j/RPqfYe7uyr3g2xd3RltIdWKlksvZ7YwP69aSUFO/T41R4rnXiqNy21ziGGJOkH4IBeK8rfKi6oweEtco9F0w==,2017-09-14 20:31,Rangeley,Maine,2017-09-14 14:31
2064df2f-dca5-e611-80bb-00155d64ab22,c8/zzlUs2R5nckKJenVcL+H3Gb75lftU9SFWEEPExDSIcxuX8VRnorzQ3AdLwfv9A3KVY8kSklqd0WhMDPgmLw==,2017-09-14 20:17,Rangely,Colorado,2017-09-14 14:17
b26cdf2f-dca5-e611-80bb-00155d64ab22,NDviRSHAeYe5PDBEM0lk2567Whb2qm01+L8I0QujoZqFGMK7MmVaSs32vPuSscpWf8nkyuRtvXQesP3LQIvRuw==,2017-09-14 21:24,Ranger,West Virginia,2017-09-14 14:20
6075df2f-dca5-e611-80bb-00155d64ab22,9VwwnvcVml1/5Sa7yivxeMomDDGtLaV2kXdfQy6sBVHLrXaXoBbRnKNWYf9kfpDyBDPljP8UF+x484EqewaSLA==,2017-09-14 21:11,Rankin,Texas,2017-09-14 14:23
f453203b-dca5-e611-80bb-00155d64ab22,Gn0YVarQ9Bms916bcejuAGk+4ed6gPz+JIZ1NxFRWylJGHj4ncfFQFzV3uMRGiR5QWFNpiorSgoJeJ171drhVg==,2017-09-14 20:51,Rankin Inlet,Nunavut,2017-09-14 14:51
6275df2f-dca5-e611-80bb-00155d64ab22,jW8eWHYP3FDA1FTLTGXHRbUbpJYBtqi/nmNk0Y7BhUO6htaV594AQlNKycG06xBUyYk5ydQD+UfgldP0rOXvVQ==,2017-09-14 21:19,Ransom,Kentucky,2017-09-14 14:23
72f98b46-dca5-e611-80bb-00155d64ab22,El6ojNTmqx/4rHhn8PcDlEQbCmnvSnxH+xcTqkMA6HjGjZSMBk0kghrGaYZG2FX61SJ+n1QRueffVFQBiF9dRw==,2017-09-14 21:11,Ransom Canyon,Texas,2017-09-14 15:11
7249203b-dca5-e611-80bb-00155d64ab22,XSlPfMDB/nUQYo8XwfqJ45u/wGiJGNUE+4NL+uaMCoWOMwkgOeUJWfaWHsZ5lU2Ly8qFVCQEPgxe+xRXrjNoPQ==,2017-09-14 20:47,Ransomville,New York,2017-09-14 14:47
2cc1ef31-dea5-e611-80bb-00155d64ab22,puQ7wcC3Dl2jQIA57667QBJ9wnXaeL5XFjK9gUEpQRF8t/b2/qRNE29+Lac2/jwKIjPa1cwqBO+Tg0c2vxM5ZQ==,2017-09-14 21:24,Ranson,West Virginia,2017-09-14 15:24
6475df2f-dca5-e611-80bb-00155d64ab22,AWmCxy0HznTja46e3ePLQ+ZZHwn+PvBsNtZVOrscV8cOBrsnsRsVAr1JzxtsXSav0v80zLUzzt0lUX00OENtkg==,2017-09-14 20:29,Rantoul,Kansas,2017-09-14 14:23
44018c46-dca5-e611-80bb-00155d64ab22,dv54WmPummUQpZQhTjgBgOr4V826cJtKaUhh8dI7d2HXjuf977zUZ5LADfBwF2f8yKVtcnbLLQti/97WLR2DXw==,2017-09-14 21:13,Raphine,Virginia,2017-09-14 15:13
0cf92036-dca5-e611-80bb-00155d64ab22,pOWdr92P+ibfUJlt1XNnd/juKV/cvZUj/6yM3X0ogehc5fGjQ26iwlXwE8fIU+98KC1Uv66s1bxxxDcMQ3w/Yg==,2017-09-14 21:07,Rapid City,South Dakota,2017-09-14 14:36
0ef92036-dca5-e611-80bb-00155d64ab22,DpVZwhMPQdwZZXk88uhtjZjosguXhwtnDx3ZTqxILTERFNiXDCJQzFjx0rB0LNf6lc4zQMhJKrgYX8OoQWb5CQ==,2017-09-14 20:36,Rapid River,Michigan,2017-09-14 14:36
46018c46-dca5-e611-80bb-00155d64ab22,YDa3/gf+AL0L1Fex9Fojiwx3oXPiSmmntpEGWKaRHzYcu83YDeDMgakog9kXFDJOxMMmaHtTbs6qAxgI4AEIwA==,2017-09-14 21:13,Rapidan,Virginia,2017-09-14 15:13
6675df2f-dca5-e611-80bb-00155d64ab22,KS7FJkAH/xv+ySdHL2ipWxOKi0vEne6zh3QnRNNHuUg47ZOPsNUgA8z/8KwNnXzreCc6Pg87cJMerOCi4oXLqg==,2017-09-14 20:23,Rapids City,Illinois,2017-09-14 14:23
d640203b-dca5-e611-80bb-00155d64ab22,TFa7Wr18tpzRZNGx4rXbb3QQHpZ0i/xQKe+sMyy2gwA4yi5Ix5bb3+xhR1SI9Y3LBolAvcYcpwWUluhGNRl6Eg==,2017-09-14 20:43,Raritan,New Jersey,2017-09-14 14:43
466fdf2f-dca5-e611-80bb-00155d64ab22,Rl6q08EPV2uVPnp4uSb6vu0Py1A5PbRFWcCcaxlxkYtQ28puEvTvhiC2mpBNNIbcQu0guGyPRhud2RvbWK4rHQ==,2017-09-14 20:21,Rathdrum,Idaho,2017-09-14 14:21
9c40f82b-dea5-e611-80bb-00155d64ab22,BoS75HZGVfEKzoL5EQ/uxRIhGKQnAaLafJehpZR1VKGCyHiX8m2S7aEiE2APEwwpMAyUGC/phYB6OL32ezc7lg==,2017-09-14 21:22,Raton,New Mexico,2017-09-14 15:22
7449203b-dca5-e611-80bb-00155d64ab22,oLi+Tq9iMAGNYS5IdXuUoWDFTfa/lHd5qshjc5rwT9ul+03N5opmmYwymHD1VRpYgWvvn95a8e8uVml6G/V/og==,2017-09-14 20:46,Ravena,New York,2017-09-14 14:46
2ec1ef31-dea5-e611-80bb-00155d64ab22,CPZ/brIyww3KyVDpZfKd6q3DW3ekHFqSTupyM1hs1VrEWYWAeRq+ObrROoa74D21ZQNbRfYGitIcG/mgSaf4xA==,2017-09-14 21:23,Ravencliff,West Virginia,2017-09-14 15:23
b458df2f-dca5-e611-80bb-00155d64ab22,J4gOeZn51Bdi0Qcy/oHsDQh9cSWkW5wXiHfHr0GJUMtWkBpOQ6mQSIcpOH4UBC1QKUH8vIL7eUKrjURWPCPbzQ==,2017-09-14 20:12,Ravenden,Arkansas,2017-09-14 14:12
b77bac41-dca5-e611-80bb-00155d64ab22,/XSSgBtrU3+dZIbBKHPzW++OCEIUY0e3FCZSRaaOAZ1i009mFEzD0L1MW+NXIPkUQbDflUBvKb7r4mac+b7AMw==,2017-09-14 21:06,Ravenel,South Carolina,2017-09-14 15:06
10f92036-dca5-e611-80bb-00155d64ab22,npQ5DH3MxveoE8BslaicSOzyuFdcZwz67PC40L6SQncJRR/5PchIGKvwa9LSCFIjn1/ZlEEggHRb5t9fExfh3Q==,2017-09-14 21:11,Ravenna,Texas,2017-09-14 14:36
3a048c46-dca5-e611-80bb-00155d64ab22,sRBrHP0c1M0KUlDzddj3RXSYRA3J7ouPdLVPnEmrsrUE7bUsL8zrtQqkktsIi4y6UOJsHuwBUn7sTAffSIC5lA==,2017-09-14 21:15,Ravensdale,Washington,2017-09-14 15:15
30c1ef31-dea5-e611-80bb-00155d64ab22,I1SIuell5dEee1zFHXrZS1B6GVGg8sLfLMy+WddT4dfH34M2vyrkTtKHrGCDT7zzp/9jsn1cV8cSWb4Onrc5BA==,2017-09-14 21:23,Ravenswood,West Virginia,2017-09-14 15:23
9435203b-dca5-e611-80bb-00155d64ab22,rtE5kxp1HLh0g7mNnO506frN8HNgtJBFaEeVn4JxV7CJyQVJNeRDuf3hdj0CalrIdEVcDtK5qpgjKVJCBIwAGQ==,2017-09-14 20:39,Ravenwood,Missouri,2017-09-14 14:39
8b61ac41-dca5-e611-80bb-00155d64ab22,ahhBHtcowcbYWlETgIf41A9ujSp2C1rHd1wZj1QMmF7fs7aRPe395VQxUQrQNJjRkytaVyUeHkidyDk6P9UfPA==,2017-09-14 20:55,Ravia,Oklahoma,2017-09-14 14:55
b175ac41-dca5-e611-80bb-00155d64ab22,sD3NNAr4A3Ec5ecqX771nxSWW2i9KsrjFO/YCshh5/j22rDFjOtHCYjC5BOafDEG4QLdb++oIb1dJqUV7Q5fHg==,2017-09-14 21:05,Rawdon,Quebec,2017-09-14 15:05
c2f02036-dca5-e611-80bb-00155d64ab22,0+5RfTmq6e9l4CLo8z91xEFLK7/UFb5qADCYk/PgCtIHU1bxTVIfJdmCqLXWf9pYAEppj3p0OnHVeZRUZOSdwQ==,2017-09-14 20:32,Rawlings,Maryland,2017-09-14 14:32
8a0d8c46-dca5-e611-80bb-00155d64ab22,SfKcq8+qOebhcuYezfuKQvYk2E1ww5qdzniKaDxY50u5WHKOeeE9cw/zTk1WFOjI+9GWBkhFzyF2ug+MXRd7RQ==,2017-09-14 21:17,Rawlins,Wyoming,2017-09-14 15:17
ee51203b-dca5-e611-80bb-00155d64ab22,7ufUHw0PO68z/ccdW7sfekOApxjvs5/LFvchTywh1levVHA00qAM2SmvaecHahYXoI8WIEb/ZZ3npvMsNO454w==,2017-09-14 20:53,Ray,Ohio,2017-09-14 14:49
12f92036-dca5-e611-80bb-00155d64ab22,MEIo6bYgp3WIRgdAkR1S5HhUfpORF3CPhnIfJf0VtY/mEUxlRs2VtmQFZx4Y3Bp3hVqzyXcTHthpxRkZ7SaK8A==,2017-09-14 20:36,Ray Center,Michigan,2017-09-14 14:36
b46cdf2f-dca5-e611-80bb-00155d64ab22,/IfSq/A4AyVBUtau812ejLarRh8GqANgqvC60YMy2HQ7uOaNutT0ej0qxH/hJDstU+0glyaoJgXSrnn01IfSrQ==,2017-09-14 20:20,Ray City,Georgia,2017-09-14 14:20
f95dac41-dca5-e611-80bb-00155d64ab22,PQ4zf9Q/UweGUR/OAakRRI9oRokRW9GiqyP5R8ajtKLBTBFjBZR1plGcO1nJxhZSkZnJ+EElOuImtJlhd1xX5w==,2017-09-14 20:53,Rayland,Ohio,2017-09-14 14:53
d854df2f-dca5-e611-80bb-00155d64ab22,vClOZHVCFOuY7OypWV8pBwT+MWrKeHbaKBw4YN9+nLKnNYhbBpksX82OaVCgF//TgvStvaDEv/VHsStkNni7FQ==,2017-09-14 21:21,Raymond,New Hampshire,2017-09-14 14:11
76f98b46-dca5-e611-80bb-00155d64ab22,GLvjXiIbSnysjKcuu2FKjgaKvpUjSgvL0rseXkCoTLen3F0GD2bmDVU99ZaArtcpAZPCS3aRjuzosy238z8RXA==,2017-09-14 21:10,Raymondville,Texas,2017-09-14 15:10
9635203b-dca5-e611-80bb-00155d64ab22,MKLXokoZJuIBExRDF6UcrFxZHk7PA6sYOeN1uNSiza2HBlS2nBG3iFlf4GxTWOQZ5qYNLAqf4DODDalEVL+ZgA==,2017-09-14 20:40,Raymore,Missouri,2017-09-14 14:40
1eeb2036-dca5-e611-80bb-00155d64ab22,R1VcM0egyAah/IkD36O4XYV72a3NWl4Y1FZikHuzirqWzIHk7hIZjBbtiFMC0hjeCwaqnYJ9wZ7P/S9tPQYl1Q==,2017-09-14 20:29,Rayne,Louisiana,2017-09-14 14:29
bcf32036-dca5-e611-80bb-00155d64ab22,6mcVUGfcDWfo5ppIoFD+fsHJA7MzjbhXXJ6bMz2xXLBe/dYGvAeU4rgfLCpBJ5fc/oU1PtY3UXco7K6ztfZGMg==,2017-09-14 20:34,Raynham,Massachusetts,2017-09-14 14:34
32c1ef31-dea5-e611-80bb-00155d64ab22,rzbc5daVZv+SnzdpS84oft5WErEybwkAv/y9v1FwhgMMzRqvwXJ180dAsw4GYexLinJ6gu2SrxCoE1FJ3yhvTQ==,2017-09-14 21:23,Raysal,West Virginia,2017-09-14 15:23
20eb2036-dca5-e611-80bb-00155d64ab22,UZ0tZv+EPMl4APoYC1Agh69QYKodgVBVfuCSX9V17VFwc2RAH5vdZ+OWz2M5lFuKkW9kk7XwQUdQhZlve0uNzQ==,2017-09-14 20:39,Rayville,Missouri,2017-09-14 14:30
f5a91423-dea5-e611-80bb-00155d64ab22,uWpWK4spY47SvrqlWschAkI5i+eASn3dDY8ybJZ8uaRi1h/BWE9TclZF2I59baivJCt1BK79wVeZTP/mzppxRA==,2017-09-14 21:19,Raywick,Kentucky,2017-09-14 15:19
78f98b46-dca5-e611-80bb-00155d64ab22,KdxIlBfd/hJDCL7zW5gq61qXX83EmRYBYe3nCMpFANIZgbmv984V81c7ONhxbfumkstFGE1e9CiVd0td7MzYxg==,2017-09-14 21:10,Raywood,Texas,2017-09-14 15:10
ed65ac41-dca5-e611-80bb-00155d64ab22,PJ4pzVmEDAW9d4TmKyrlRTig4tKvDzPCPFbvUZNMg6B07rl4DwDD39aTACTD7mT+WtaopFS7p6g/36h8VgHN6Q==,2017-09-14 20:58,Reaboro,Ontario,2017-09-14 14:58
5ced2036-dca5-e611-80bb-00155d64ab22,HGf3qWspqZu6Csm1Q6d99LWbWkwhuhkkVae4rGViMBN9+30Tu0r8NPkQYNza1ZiVo/A5iEjFENcsUggFtYVtWw==,2017-09-14 20:31,Readfield,Maine,2017-09-14 14:31
d8e42036-dca5-e611-80bb-00155d64ab22,/fGfsiSddL1f8AxHuLGwja/zMcIOCyy9vBF2i6K0laVtzO1vGCFYfYdLLNjgKw3Msg7QIIkPK+mIbsuo9cdHEw==,2017-09-14 21:02,Reading,Pennsylvania,2017-09-14 14:28
d840203b-dca5-e611-80bb-00155d64ab22,RXm3Qm3/VcyZ5Hlp2X/tIEiXaoTqe7sISyk3xXy9rar6AFsjrpODeL/SJALoavIn8MzlK+kKOVsuUA8yQgmBZQ==,2017-09-14 20:43,Readington,New Jersey,2017-09-14 14:43
0ee12036-dca5-e611-80bb-00155d64ab22,nzrOeyNRC13vvcVGsDWCIow8NwiZW3CvaPcHZomxUZ5sdvsiN487qB15tiLwGI0sAkEfHp1I+ENW1w44MN7RQg==,2017-09-14 20:27,Readlyn,Iowa,2017-09-14 14:27
00b7ef31-dea5-e611-80bb-00155d64ab22,vXB4Pei21H3bf4F7aXbosHuR4GfPSSWTLlaq0Kucuc/u1Qsu+7oNu6jnvEBSz51gezqtqn2gtvOlSw0ariYT9A==,2017-09-14 21:23,Readsboro,Vermont,2017-09-14 15:23
e80b8c46-dca5-e611-80bb-00155d64ab22,JpTlGcp0pqa7JOoqj8X0x30b6RWKpq20KjDq7DHqicO8gKIBg3YzyTRPQcaEqTakRP3Q4lzwlqgJhQtO9KtWfA==,2017-09-14 21:16,Readstown,Wisconsin,2017-09-14 15:16
c0f32036-dca5-e611-80bb-00155d64ab22,SmKtC7aOzWA1d6GCDIkci1aUxW4X0sMd56wZDQqOD5kdIa9tZe+9IRf9Rxy5MLw1T6tfBm6BlHAAaTqjFx+vPg==,2017-09-14 20:33,Readville,Massachusetts,2017-09-14 14:33
2780ac41-dca5-e611-80bb-00155d64ab22,4lbsH2t6X3JdcAJWwRJMEZuh4mAMhxeCI4a6z/fTespoXPUDspOl4LqJDYpkHyfb7LHxs4jVeiHXopk3WF8aiw==,2017-09-14 21:08,Readyville,Tennessee,2017-09-14 15:08
3e048c46-dca5-e611-80bb-00155d64ab22,9yEUwnqIVivY+rOQSLgBtWZ3PyY++qTR6hFjTZaIbOkgr9WwjhZE6mDeDmC6pJlYF22GbZJMKn38KgGfdSvtrA==,2017-09-14 21:14,Reardan,Washington,2017-09-14 15:14
b66cdf2f-dca5-e611-80bb-00155d64ab22,I7noap/+AP16GTfs5Yr5GeyLuGYxWUbI6bqQfeFmT4aXKbvOSejBrkg8gNF5F2zij2dZpUJOqvcYAkRNRoHwuA==,2017-09-14 20:20,Rebecca,Georgia,2017-09-14 14:20
b658df2f-dca5-e611-80bb-00155d64ab22,uQMcgWpGwPSUlb8hqgk5YG6ovdfPYRdidofS+aNOWEyXHLoT0h68peqwvdAU5VRU062TqjHSMRtLCOoogiingw==,2017-09-14 20:12,Rector,Arkansas,2017-09-14 14:12
da40203b-dca5-e611-80bb-00155d64ab22,JOLpwBnRmrV84JvQhDTbR94vjasbryBCHivzEBO4uUrIqOJMe1HhDHq57SV9wpPxdmyuvOL02teFa71+WopiXw==,2017-09-14 20:43,Red Bank,New Jersey,2017-09-14 14:43
b42ff82b-dea5-e611-80bb-00155d64ab22,N1lVSur9IVD3PluT1VHjCEQ357jwKity4DjMChFo5XobsVn3uT1v4dZMgXK05Oag//H77WTPrGQvzmi8egVi6w==,2017-09-14 21:19,Red Banks,Mississippi,2017-09-14 15:19
f051df2f-dca5-e611-80bb-00155d64ab22,raq6bIqtLaffPzaejX42ZwHNBujPHhlthQXRZ9Tzcrs7P27fNRrmUqR0QkDAijYModAildRn1dXemceohBI/2w==,2017-09-14 20:09,Red Bay,Alabama,2017-09-14 14:09
6860df2f-dca5-e611-80bb-00155d64ab22,d2IIsCQHeNCptRnIasS2P/AYqggwtvlDI/OEhTiUniLw3+s+9E+W9/eQ3ftos7MTNtSBP7xO7adbK2qVwcMGBA==,2017-09-14 20:15,Red Bluff,California,2017-09-14 14:15
2980ac41-dca5-e611-80bb-00155d64ab22,EV/rmJl7C18aYlotGR9kAeUq5ssfdfc3ZUBIerJ+69K0SCEWo1kuvqBu3ETTFY2SougsqLiNL3BPAnwSkO3oXQ==,2017-09-14 21:08,Red Boiling Springs,Tennessee,2017-09-14 15:08
6a75df2f-dca5-e611-80bb-00155d64ab22,xiwuHNxMD4xrSDt9oIp8kM5KYZ06HBsfM8FZSOmiyOyMiKkmWL+6yHU3OpOgMzuziQgjtR2gk//+YnxWeocDKw==,2017-09-14 20:23,Red Bud,Illinois,2017-09-14 14:23
f839203b-dca5-e611-80bb-00155d64ab22,jJqNUeGd2qdOpfWrtUXg9t9pFyEAobLI0sq7mUq+8r0QfbT9zNNb1i9DJ9WY845MPvzacaou/gxbQAJHiOXY4Q==,2017-09-14 20:41,Red Cloud,Nebraska,2017-09-14 14:41
7649203b-dca5-e611-80bb-00155d64ab22,dzoarkI3wvzb/T3Y9UxZBmlRTWbdSr0mmKhs4oXXhulq0jf5dGsfbRgYi4SRmcAVycwuhe8MdiXPgw1vrGjnSw==,2017-09-14 20:46,Red Creek,New York,2017-09-14 14:46
